review,sentiment
movie angel universe pure masterpiece prof make brilliant movie low budget e g american beauty blair witch project director fridrik thór fridriksson give novel englar alheimsins new life white screen movie breakthrough icelandic film making biggest greatest movie done iceland br br music film played sigurrós symbolic film absolutely brilliant recommend everybody able think go see film soon possible disappointed would bet film win best foreign film award next year  globe,1
well made documentary focusing two sudanese refugee get resettled united state basic fish water story non fiction twist found fascinating see peter santino lived prior coming america adapted arrived houston texas expected sort heaven found lot harder look cope well state go hopeful idealist somewhat realistic skeptic everywhere go meet bureaucrat paper trail citizen may take granted fret blacker african american feel accepted one lost boy manages leave houston go olathe kansa find condition slightly better still less ideal people try help well try hurt film shown talked put gun head robbed leading one lost boy comment negatively black people america good found interesting arrived houston august month world trade center attacked terrorist hoped see reaction tragedy mentioned still really well done documentary narration none needed really lost boy fine job expounding event going around without help thank much,1
saw sb tv australia week titled laputa castle sky enabled subtitle think sb provided usual good quality br br looked laputa wikipedia confirms suspected floating island tale taken classic jonathan swift novel gulliver travel published early mid br br anyway engaging japanese fairytale feature english speaking voice cast suitable young child think run two hour length may long though adult like br br story concern two child seek find legendary floating island castle child one looking island pirate army spy looking island looking capture child sheeta girl voiced anna paquin pazu boy voiced james van der beek order help find br br graphic magnificent sort photo realistic time especially scene stonework lit torch light pretty scene bright sunny day white cloud mist br br recommended,1
normally glutton poor movie thing stunk br br watch movie br br terrible effect little humour hell point making movie gore speak acting speak br br could manage minute rat dropping movie rare br br something positive say drivel cover art ok pretty sure movie ending even tho make br br rat unorganized blew line constantly lacked intensity seemed going pace paycheque actor worse,0
film opened back legend met massive jeering disdain widely considered failure vividly remember ebert giving one star supposedly booed cannes br br apparently people understand movie hard comprehend since esoteric dark layered way still astound reading many review find even viewing year many element film previously glossed even without understanding much psychological underpinnings story still cracking suspenser even take escalating paranoia persecution overtakes polanski title character like tsunami wave course two hour running time br br examining source material excellent novella underrated novelist roland topor uncovers intriguing layer polanski trekovsky milquetoast highest order though seems first yet another mild everyday soul one gradually realizes one people seems aimlessly drift life letting direct seems strong feeling like dislike find gently pushed way never seems get bent shape regardless vague sort wishy washy ness noticeable novel movie hint early film br br making play apartment woman one mademouiselle choule hospital recovering recent suicide attempt appears daring thing attempted even effectively haggling price deposit bargain soon find however paying good thing way care find center maelstrom created building full neurotic control freak hypersensitive even slightest sign human life footstep night knock door br br instead taking stand though trelkovsky becomes increasingly alienated situation overtaken paranoia sense persecution becomes obsessed choule imagining like dressing like etc personality rapidly begin wiped away insanity br br anyone ever doubted polanski fearlessness artist well advised see film trademark black humor prominently sometimes embarrassingly display god bless make butt tour de force performance one richest riskiest gothic horror movie ever made people seen true crime,1
gene hackman get busted prison nameless government agency want assassination given course hackman proficient skill job br br nobody tell anything though given audience given bit piece information supposed suspenseful instead annoying boring br br hackman go mission getaway messed guy top mysterious entity order everybody dead cover everyone cast dy end really care br br one reviewer pointed film originally twice long almost three hour got chopped quite bit maybe something really lost translation tend think mercy act audience br br talented cast people like richard widmark candice bergen mickey rooney eli wallach edward albert thoroughly wasted crime br br never find federal agency fbi cia dea even irs,0
every movie thirty dated watch john ford movie would seem dated watched others e grand hotel comparatively modern melodrama ford always hard sell someone nobility abe joads always emphasis heavy badness always poorly crafted awkward obvious script exception rather belabored device deliver sentiment sentiment going br br ford make appreciative lincoln make wonder state ever settled population complete moron depicted ford went make decent movie dated anything bad feel entirely false br br henry fonda fake nose bizarre one illinois would pronounce trailing say shonuff,0
read couple good review board mr scarface anyone uninitiated genre italian gangster film like picture probably make little sense indeed initial setup involving ten million lira scam picture devolved fairly routine revenge flick minor twist identity rick al cliver character whole gang war plot got muddied inclusion vinchenzo napoli vittorio caprioli viewer commented one gave picture life often ineffective attempt violence found somewhat unbelievable manzari goon chased tony street actually stroke tony even laid hand buildup title character jack palance wasted rather unceremoniously anticlimactic near finale making u working title mr scarface rather moot seen enough spaghetti western know work guess case first look spaghetti gangster flick quite make either,0
know original hey else said feel unutterably silly paying attention hell came movie make important political social issue fallout atmospheric atomic test seem matter joking dismissal concern alarm raised scientist world time,0
one worst movie seen long time story boring dialogue atrocious acting hammy sure movie result film school homework project certainly played like one even particularly successful central conceit trying appear single continuous take whooshing horizontal camera pan cheap unoriginal way hiding cut,0
people stated th season south park started trend leaving behind politically biting satire shallow spoof could truth br br episode spoof living dead series satire people treat homeless character say thing like pretending like u want human episode attack culture people ignore lower class often luck br br yes still satire also wonderful spoof could want,1
earth become dear ramu man made sarkar satya comapny refuse believe aag ramu ambitious project clearly jumped high cliff ascended giving industry greatest work time movie made fall like brick cringing leave theater forced sit able take car parking lot others also left else nothing would made sit beyond interval br br movie nowhere close sholay even come near within mile believe ramu surely love godfather sholay since sarkar classic piece work read ramu interview couple day back interviewer said ramu sleep hour day stretch completely agree lack sleep probably taken toll movie br br power performance amitabh bachchan even look scary looked terrifying poster wallpaper saw earlier ramu favorite nisha kothari fantastic job sarkar many dialog fact none remember clearly opened mouth movie found place history new guy playing jai role seems brash look manage jai role cant go im sorry pain big manage right br br promised throughout movie watch original sholay see still br br bottom line horrible movie medium critic going cook ramu goose remind reader one biggest ramu fan even cant spare act,0
pleasure first viewing contaminated man premiered tv back december br br infectious disease expert william hurt loos family unknown disease enters home kill year later russia someplace sure exactly know take place somewhere area anyway budget cutback infectious disease laboratory forced lay worker one disgruntled security guard named joseph muller played peter weller best known role indestructible robocop go demand give job back need job divorced need pay child support go fight break thing get knocked dangerous thing soon discovered muller infected deadly pathogen fact deadly one drop blood kill person matter second soon word get disease expert hurt called investigate later teamed american reporter muller determined get home see wife son stop nothing even infect entire russian population br br said film lot like falling disturbed person weller michael douglas falling stop nothing accomplish goal even kill people process next hero type person hurt robert duvall falling sympathetic determined stop antagonist br br contaminated man fact good film good story line good performance br br,1
went see lady little else sunday afternoon like film deal sleazy loser character full em slow start get good turn cast actual bellini make let film bellini one funniest scene seen film long short could made masterpiece overall,1
let say edward wood jr passion work wish people optimism commanding hope ed wood world would probably much better place familiar ed wood story seen wonderful biopic ed wood several time admire boldness strives job loved still admire never say die attitude love directing wish people modern day hollywood br br make movie fun watch glen glenda first confessional film probably worst br br glen glenda deadening cult movie cross dresser named glen played director writer ed wood despite love fiancée barbara dolores fuller cannot seem conquer lust transvestitism dress woman clothing wig thus becomes glenda glen glenda story narrated doctor talked watched mysterious character called scientist played veteran horror star bela lugosi oh also sub story alan anne character becomes transsexual based christine jorgenson story upon movie originally titled changed sex previously based br br dropped jaw yet well much want warn picture never seen would never tell lie movie one word falsehood plot synopsis gave every thing true movie cross dresser transsexual topic sound appealing begin done appealing manner sure good screenplay good director neither glen glenda despite subject matter could moving picture confessional movie wood part transvestite real life well screen make good movie watchable one matter glen glenda jumbled disorganized mess movie sink new trench realm bad cinema make sense notoriously silly scene bela lugosi scream pull string inexplicable footage stampeding bison majority movie narrated monotonous voice reminding bad short informative film seen like one really bad short film expanded seventy minute feature twice dull sit age waiting plot never come real attempt even build energy camera locked one position many grueling minute long stretch time nothing happens moment worth anybody time bela lugosi manages bring light dark trench guess lugosi supposed like deity film personally care less supposed tell gifted actor wound making trash wood good friend liked working good br br always admire edward wood jr passion cinema never long live admire movie film critic called ed wood movie innocent fun think even questionable innocent yes fun sir citizen kane mount everest cinematic world glen glenda probably mariana trench,0
rented video slow saturday night first viewing thought funny took get used american caricature attuned british grotesque enjoyable br br watched next night really warmed character seemed human lovable even film one could watch several time get time however wife hated accounting taste humour suppose,1
read somewhere fairly panning review something live action mecha anime think right line first watched movie young dying see finally recently memory came flooding back think taken seriously bit good old almost tv movie fun set backdrop fairly dark future although point stressed much admired movie dialogue sound generic clichés predictable line good fun maybe time kind little movie still find appreciation mean perfect entertaining try anything let nerd comic store guy worry technicality care see make decision one else opinion matter,1
one folk bemoans everytime film based old tv show come rather usually run see watched show try get nostalgic anyone feel like running film based old show exhibit actually say something mchale navy mod squad dreary tiring lethargic least original series angst riddled long anyone knew teen could glum making groundbreaking tedious claire dane nice look nothing else mood swing sneak around spying baddie giovanni ribisi acting extent flick droopy dog look hour forty five minute omar epps look like want flee set script chlostraphobia trapped sure production nice seemingly obligitory rave nightclub opening action sequence shootout galore oh kid yell get mad superior lot kind like deciding use scooby doo mystery machine go family vacation hollywood teenage kid spouse know need heavy therapy prescription drug really wanted like movie promising moment next scene would suck life knock another spelling remake charlie angel want least film knew wanted fun mod squad make wonder inspiration original series went,0
independent b w dv feature consistently shock amazes amuses ability create insane situation find humor interest hilarious ridiculous stuff yet absurd much film heart reality keep film grounded keep entire piece drifting complete craziness therein lie real message film survive world gone mad seems heart film insane wall thing get leon yr old paperboy protagonist always try keep together like child forever trying catch balloon floating away everything work best everyone want br br acting film could went far top exceptional cast really keep piece cohesive van meter perhaps best bunch performance shine absurd diseased tic character film overlook sudden outburst see real person underneath br br majkowski true genius take utmost ridiculous plot twist keep real script cast help keep whole thing afloat true testament skill majkowski involved film grating plot character never work nerve majkowski taken film could abrasive repugnant somehow given heart humor unique film missed br br,1
waterdance main character waterdance played eric stoltz find rehab center others similarly injured must face harsh new life confined wheelchair interesting promising premise unfortunately fails deploy ensues instead largely hollywood schmaltz interesting moment certainly cast eric stoltz william forsythe wesley snipe et al brilliant perform well one would expect talent wasted character mainly stereotype one kind another thoroughly unlikeable snipe character exception suppose kind attempt break people idea handicapped crippled weak depicting part face prick make entirely annoying experience admittedly show something permanent disability go way softened romanticized useful good idea process depicted make one difficult person get along worth dealing part parcel character must varying degree despicable disneyfied either surely middle ground somewhere film conclusion eric stoltz character come accept status handicapped person since flaming narcissistic monster beginning film end care less br br addition character problem film suffers weird syndrome many hollywood movie suffer syndrome really official name might call inexplicable forgiveness syndrome go something like character abuse crap without much apology forgiven especially obnoxious example movie breakfast club one character spends film verbally bullying everybody within earshot result love one latest example spiderman supervillain sandman lay waste chunk manhattan wail spiderman seems like monotonous minute waved amount bye egregious example ifs waterdance sequence called n word william forsythe racist biker character friend previous scene wesley snipe character whoop forsythe character next scene nothing happened short time hence without much oh yeah sorry business back know called n word make wonder people actually watch movie release film eye closed kind slap together editing room according scene number call day work,0
watching movie think last year must say never felt bad felt watching extra large bore movie bad bad song song nobody watch movie director shown german speaking english rubbish german speak english one scene white girl asked himesh autograph obv must gave money promo shown prepare laughing riot could say one scene himesh laughing reason may think funny hansika good like angel young yr old plenty time know watch movie else waste money,0
movie could impressing epic maker seem done utmost make appear foolish even god spared movie word drenched childish joke result blasphemous annoying people care see cheap parody biblical story may perhaps watch film without embarrassment maker tasteless production see il vangelo secondo matteo gospel according mathew film pier paolo pasolini show unnecessary pervert word bible make good story impressing result obtained sincere rendering plain text,0
last time rent video without checking imdb review limey directed steven soderbergh also wrote wrote truly awful nightwatch ewan macgregor directed trash sight anti talented jennifer lopez terence stamp fine actor shame involved bad film frequent confusing editing seems like last minute decision order make lack story filming plain common sense film everything wrong thinking,0
good movie last picture revealing unknown side rock illusion fame well known rocker getting old forgotten music good sense humour ever danced bill haley rock around clock br br anyway still crazy probably best movie rock n roll ever seen far much better spinal tap instance still crazy people mature different point view rock love life want catch crazy youth miss much beyond story see character personality weakness dream like anyone u br br spend good time watching listen awesome soundtrack finally thinking future br br bye,1
yowsa really want action check babe bomb non stop thriller veteran star martin sheen lead trio supermodel mission stop nuclear terrorism director dean hamilton let heavy plotline get way massive dos teensy swimsuit scene jiggly beach jog hubba hubba hot tub like want action get pearl harbor want babe get eyeful every two minute want go buy video yowsa yowsa yowsa mighty spicy meatball,1
saw one stage performance denver never less impressed word vagina say body part nothing shocking could say doctor left arm hurting bit tennis vagina hurt cycling equal social commentary could tricep monologue entertainment radical comment heard monologue dull delivered drama topic outdated alternately bored annoyed think laughed apparently supposed surely really hit oh spoiler lesbian oh wait maybe come think inappropriate fondling crack mama cover,0
caligula share many attribute fellini satyricon bizarre sight freakishness depiction sexual excess set glory ancient rome fellini first entertaining far much screen time devoted bug eyed rubber faced mcdowell titular role performance far fey campy convincing portrayal jay robinson robe david cain haughton emperor caligula far persuasive believable latter nuanced relief could judiciously provided developing surrounding character fully little cypher one example role macro played guido mannari tremendous screen presence important role mostly left background positive feature credit adroit use prokofiev stravinsky theme music score inclusion distasteful nevertheless accurate action despot two factor far less needed relieve prevailing tedium however,0
unfortunately one best effort yet made area special effect made completely pointless placed alongside lumbering silly equally pointless plot inadequate clichéd screenplay hollow man rather useless film br br practically everything seen done death character idea action sequence especially lift shaft genuinely intriguing element film impressive special effect however special effect done end film done death also hoping watching hollow man invisible man theme hardly original would basis something newer interesting long film turn overly familiar blood bath mass ineffectual histrionics mound clichés pile fast almost impressive br br top kevin bacon pretty useless job supporting cast hardly trying best good point might passable jerry goldsmith score competition better effort quite interesting use thermal imagery special effect tempted give film three ten effect push hollow man merit one notch br br,0
one best moodiest vampire tale ever love movie really character great even location story indeed picture big budget production absolutely worth seeing br br ok fault especially name castle location movie mistake typically almost every horror movie br br scenery fit perfect story close reality say honest visit romania vacation br br opinion best part subspecies series,1
someone like chase scene really intrigued fascinating true life tale optimistic heading film many obstacle got way good story br br bad fan robert duvall many character played role dull one insurance investigator br br dialog insipid pretty kathryn harrold real garbage mouth read several director replacing film bad tell thing right story get involved treat williams portrayal cooper either fascinating movie also kind sad comment guy committing crime sort folk hero admit wound rooting guy br br everything disappointing complain scenery lush green forest oregon desert arizona br br like see movie made done better one kind story,0
rare come across film awful annoying irritating without doubt one worst film ever seen br br plot blur confusing pointlessly flashy editing ludicrous domino become bad as tough bitch gold fish died kid traumatic event left emotionally stunted hating everyone dialogue clichéd banal littered laughable line three kind people world rich poor everyone else one point bounty hunter guy tied back bus combination number tattooed arm confusing mobile phone call instead rolling sleeve reading number blow arm shotgun another point bounty hunter take bomb meeting arranged mafia threaten set bomb unless mafia let go clearly going meeting would easy br br keira knightley unconvincing dreadfully miscast mickey rourke manage salvage credibility mess br br enjoyed tony scott previous film true romance one could think suffering drivel must made complete idiot,0
love jane austen story read two p p seen adaption reaching persuasion bookcase make sense story also refusing believe jane austen could written nonsense thought base film jane austen novel really go wrong turn great pretty much default wrong br br first character sympathise like least one likable character get audience invest emotion deliver sure wanted anne wentworth get together know purpose story getting together instead resist urge throw teacup tv continue watching end br br anne utterly annoying throughout end really idea wentworth smitten seemed nothing attracted meek bland dull socially inadequate came across like sheep following everyone else instruction rather mind still work lead character well done well br br character displaying various degree narcissism mary worst full blown narcissistic personality disorder mr bennet p p similar flaw still endearing whereas mary freak show loathsome funny br br wentworth handsome seemed like decent kind guy part story wondering kind person love anne surely kind guy would want person little bit alive acting wise much say reacted character portrayed rather good bad people acting anthony head excellent soon saw expected less br br also found story confusing end movie seemed elizabeth anne stepmother fact sister still whole anne wentworth back story also bit fuzzy together broke bitter come wondering quite time explanation seemed dumped persuaded someone said kind way almost missed somehow unimportant unimportant core story also lot name dropping real feel character louisa person instance friend family made clear different character relationship one another lady russell lot mr croft wentworth brother sister felt unrealistic mr croft looked old enough mother br br final kiss yes bit strange kissing street really think busy yelling get already tv anne lip trembled trembled trembled felt like age actually met wentworth hesitation couple second half minute br br issue camera work regular movie watcher pay attention angle unless decide look decide still noticed mean filmmaker good job lot conversation extreme facial closeup something used really important point made adaption used therefore lacked meaning hand held feeling occasion also really work period drama camera work running scene end also felt contemporary mention running austen adaption caught itv austen season make wonder worth watching northanger abbey mansfield park read book leave sad say jane austen adaption enjoy maybe watch version instead bbc renowned done beautiful austen adaptation,0
year watched movie many time seeing hbo copy dvd must say memorable entertaining meantime interesting educational tv fan relate time early time came replace johhny carson tv living legend tonight show gonna jay dave original film hbo late shift stay true form depicts real event well showing behind scene battle network head nbc cbs even abc fighting service jay dave acting make seem real little actual tv footage shown real life people actor portraying leno letterman make seem real read bill carter book know stayed true page highly enjoyed film year moment start showing cbs entertainment head watching leno sub johhny decide want get late night game yet carson announces unexpected retirement nbc want stay loyal leno yet conflict arrives letterman want crack slot fun watch wacky meeting michael ovitz treat williams make network want consider letterman show interesting see scene johhny telling letterman phone direct way walk nbc consider cbs way rich little terrific johhny carson portrayal matched plenty tense moment provided showing bickering firing leno talent manager helen nbc head pressured overall great film showed tv really like prof network power money hungry showing cutthroat business clearly business like show business great work hbo memorable watch anytime showed true story late night war,1
considering star born made twice already time film came production latest remake freshness attributed fantastic chemistry entire acting ensemble viewer could forgiven believing kris kristofferson barbara streisand couple screen well incredible display pure affection towards one another br br film described past barbara streisand concert film set soap opera storyline however anyone enjoys watching film take beyond living room world character seem truly alive star born well worth hiring price br br incredible soundtrack flawless acting touching reality regard human emotion true frailty life star born film draw world esther hoffman love life john norman howard br br film anyone see beauty real love kind keep devoted person even break heart,1
aka bloodsucker lead dance br br lot naked babe one couple lesbo scene thrown film supposed take place ireland look like rome adriatic br br gothic lesbian get invited count island castle weekend one one seem missing head due madperson running around br br scary bloody room look like lit floodlight even though candle lit go figure sic br br dubbing worse usual plot serf excuse eroticism nudity directed euro horror actor alfredo rizzo one snoozer br br pretty boring,0
seeing aristocats special edition two pack fox hound decided buy since film childhood favourite br br aristocats classic definitely might five star classic fun film make good evening entertainment somewhat light refreshment darker serious disney classic aristocats try light hearted musical comedy think succeeds br br storyline really make much sense think plot particularly strong certainly weak animation background bit scratchy place typical disney film rustic old fashioned charm br br aristocats strongest point character music humour music memorable try getting everybody want cat head hurry song written sherman brother also music jungle book one song called never felt alone going film sadly make final feature shame think would fit well br br character unforgettable thomas malley voiced phil harris basically baloo feline form eva gabor give duchess warm maternal feel kitten voice actually sound like child actor imitating voice child secondary character dozen yet still end understanding personality edgar villainous butler play similar role cruella de vil comical scary often ending funny situation even though bad guy still lovable br br two british goose abigail amelia really cracking along crazy drunk uncle also like dog tend argue leader could go spoil tell aristocats funny entertain everyone without resort rudimentary toilet humour br br bottom line aristocats might disney crowning achievement even strongest film award tie rescuer many adventure whinnie pooh enjoyable romp sure entertain looking dazzling work art might better watching bambi want fun night aristocats way go charming lovable film impossible dislike enjoy besides good film cat seen villain,1
neatly skipping everything coup cuba undercover entry bolivia part two soderbergh portrayal che guevara tragic hero che  part one rather rambling guerrilla warfare escapade colourful mountain bolivia probably destined disappoint people satisfy film particularly benicio del toro performance loudly praised cannes br br james rocchi instance called work art story revolutionary revolution guardian peter bradshaw called flawed masterpiece return original contention part one  value lie particularly depiction hero figure age surfeit poor hero role model could salutary see strongly honourable one even stripped less endearing episode life psychological hero enshrined great scottish essayist thomas carlyle seminal book hero hero worship hero real imaginary somewhere genuinely inspire u higher goal higher purpose compare unrealistic hero standard western storytelling person undergoes trial tribulation obtaining barely believable reward  usually everlasting love material wealth  divine studio intervention real hero excess moral courage  lost ark dare devilishness james bond super toy rise empower others rise best part one che succeeds part two fails want moral courage since good plan succeed b human mistake inevitable br br guevara intellectual clarity flawed equates condition justify armed struggle condition make armed struggle able succeed serious miscalculation br br high mountain la paz colour breathtaking air mise en scene authenticity occasionally lacking che part one u would allow soderbergh film cuba visual treat heightened maximising natural light extreme flexibility realism offered groundbreaking red camera high performance digital cine camera quality mm film convenience pure digital designed flexibility functionality package weighs mere lb shooting red like hearing beatles first time say soderbergh red see way see organic beautifully attuned natural phenomenon  light che stopped successful cuban revolution would enshrouded almost mystical invincibility fails bolivia show human limitation moral virtue remembered political triumph critic say  justification armed struggle inspired much less noble character achieve tin pot dictatorship development guerrilla fighting tactic good bad since used br br praiseworthiness film often seems lack dramatic narrative tension stumble one escapade another knowing eventually meet death found glancing watch thinking could shorter work gone  interview people side even getting one guevara ex comrade coach actor minutia bolivian operation  make film commendable achievement might top flight entertainment demonstrates integrity documenting significant slice history br br also another important point che hero figure failure try utmost even fail effort vain may give others hope moral courage one could cynically call martyr complex found course many religious figure well che sacrifice best best inconsiderate ability provides example success failure particular instance become mere detail br br u longstanding illegal blockade cuba name freedom tempted write che part good wasted u would invite contention film sought earnestly avoid one must hope many viewer skill view che without politics bias inevitably engenders whatever fault rehabilitates soderbergh populist nonsense ocean br br heard che guevara seen part one get past phrase murderous marxist without frothing mouth might struggle imagine would get film said many,1
kind film fascinated strange psychotic nightmare movie also dark comedy see mostly horror thriller others might see black dramatic comedy br br either way fascinating descent madness ending caught guard ending leaf viewer lot think br br powerful performance complex detailed plot great script filled dread dash humor eerie atmosphere make film worth watching br br personally think need watch several time pick understand subtlety within film pleasure chore,1
watch movie truly good ride difficulty making indie movie happens blow film maker face lot stuff punk rock philosophy behind movement relationship project old punk american punk dig beware ton bad acting bit failed project incorporated yet come funny time actually best part listening people never involved movie making pontificate went three year period took put together anyone make film especially film school worked field watch learn film maker mistake,1
enjoyed asterix book film love film yes admit mix book film character brilliant people showing cgi left right centre already seen several time laughed sock br br course contains main hero asterix astérix obelix obélix dogmatix idéfix time someone new deal br br sense humour like gaul go bless em,1
first one law enforcement experience er emt real law enforcement take show seriously walker would drummed police force u illegal totally unprofessional tactic top comic book character acting ability incredibly trite line character development fact alex cahill love show dumb blonde really trivett ultimate clown black face come think walker heartfelt show without bias explain jt treated dolt always subject walker joke never allowed one solve crime never rescue walker dead time stupid thing may true many criminal even dumber detective go believe cop dumber dirt smart one walker come never seem get point walker captured jerk need put misery norris produced show well starred could willingly get rid even show stupid tactic six guy going wait around take one time terrible series demeaning hokey western like lone ranger roy rogers cisco kid wild bill hickock though would imagine far young remember show like show way show walker tr insulting plain silly,0
go see movie would stay watch like would go sleep pure crap actually got walked poorly script put together hated also taken brendan frasier much better good expected considering really liked george jungle graphic good first one instance bird ever crashed tree hope director take heed next movie make need reconsider horrible really would like give ursla job well done made movie worthwhile walked overall give movie,0
huge die hard monkey island fan fugured one would terrible since ron gilbert make boy surprised although still good first two comedy wanted little nervous new graphic new scumm engine fact cd came together interesting finally hear voice favorite character especially enjoyed sword fighting returned whole story finding big uncursed ring incredible go ahead try two cd adventure rejoice monkey island escape monkey island coming really really soon fall,1
surprisingly complex well crafted study first serial killer ussr set day perestroika intense piece brought full life performance stephen reah donald sutherland br br examination cicatillo killer well rounded hinting behavior right showing others subtlety compelling without overtly graphic weak heart however subject matter often disturbing necessary full development main participant fact based story br br hbo furnished u excellent film unusual manner congrats director editor great piece top must see list,1
un funny un entertaining possibly worst movie ever misfortune watch think ernest go humour done even worse girlfriend sat see could consistently dire seems opening sequence yes avoid cost,0
uzak turkish film shown u distant br br directed produced written filmed nuri bilge br br ceylan br br movie gritty somber version clash city mouse mahmut played muzaffer özdemir country mouse yusuf played emin toprak br br men superb actor plot allows demonstrate acting skill tragically emin toprak died automobile accident shortly movie completed br br country cousin city cousin tale contrast rural urban life style portrayed humorous fashion film little humor even warmth men br br lost touch human society mahmut work br br commercial photographer tile company give satisfaction divorced woman clearly br br still love satisfying human relationship br br mahmut lost job factory closing small town skill energy find work city human interaction primarily confined silent observation people cross path clearly warm caring person express quality urban environment br br cousin relate well world relate well neither make effort act way would provide opportunity bonding closeness br br sense film portrays opportunity wasted br br conceivably cousin could provided least part lacking life instead steer parallel unhappy course two men distant throughout situation suggested film title br br one friend mentioned masterful way ceylan build detail upon detail detail ultimately tell u character might learned simple exposition br br uzak shown part rochester labor film series labor film traditional sense genre labor film demonstrates harmful effect unsatisfying work mahmut unemployment yusuf br br quiet absorbing dark film although make happy viewing walked br br theater realizing seen truly creative br br important movie film worth finding seeing,1
anyone argue fact urban cowboy still best document texas life time period consider following men beat wife get drunk bar nightly get married settle fight commit adultery compete mechanical bull try name movie depicts real life vividly dont make anymore seems current film always people lot money live huge home drive expensive car work movie celebration scene getting trailer pete sake br br anyway watch least week kidding dissected movie end end feel free email learn reason calling documentary consider following scene bud see sissy split amicably honk wave flip bird return half peace sign honking horn add impact tear br br bud mom call approx hour get town sunday see job yet accomplished getting drunk laid x help uncle aunt cover br br live like pig think scene needed think necessary could figure without showing filthy sink god love br br sissy allows wes help ride bull day possibly next day wes kicked crap husband steve asks hey sissy remember wes oh yeah didnt beat husband night let get lesson goin make mention fact seek solace later one bud sissy many fight way take place public gilley br br wedding reception picture taking session oh humanity could least arrange move chair way leg sweatin momma br br conclusion put scene like movie try show insight human psychology documentary real life br br wish director cut,1
classic film noir homage chinatown roman polanski returned theme given greatest hit creepy psychological horror like repulsion rosemary baby deal paranoia claustrophobia generated apartment living br br claustrophobic environment one polanski best creating suffocating confined picture ever created emphasis side wall distant vanishing point greater ever even small number exterior scene sky rarely glimpsed tenant confined spatially also intensity focus protagonist trelkovsky played polanski every scene virtually every shot screen often camera becomes trelkovsky point view course almost everywhere look see reflection staring back mirror br br think film internalisation solitude one character psychological thriller like peeping tom manipulate u feeling sorry mentally ill protagonist others like psycho attempt depth scientific analysis mental condition tenant fit neither category  simply immerses u completely inside trelkovsky experience without demanding actually understand appreciate going inside head feel paranoia obsession even though constantly revealed u irrational br br polanski also master slowly unfolding horror film often horror ambiguity whether actually anything sinister going among effective frightening audience precisely unfold slowly invest much time painstakingly setting situation immerse viewer paranoia much later polanski horror ninth gate bit mess plot wise least still manages achieve creeping sense dread br br rare chance see polanski major role talent front camera good behind absolutely perfect meek trelkovsky another standout performance often overlooked shelley winter concierge actual fact rather stellar cast although many familiar face look place strange gothic european movie also sadly many french actor supporting role atrociously dubbed english language version br br tenant polished less pretentious repulsion lack suspense character make rosemary baby engrossing entertaining tenant good major flaw polanski really top form director among gripping work,1
cat brain series extremely violent sequence knitted together plot feel like overview describing director lucio fulci notorious year film making movie could also seen dark comedy sort effectively spoofing various claim violent cinema cause violence real life fulci go cast star central figure film thus showing audience man behind cinematic gore cat brain presenting clear story following instead poke fun clichés surrounding horror genre year br br lucio fulci play horror director struggling keep humanity intact year violent film making finally began reach start slowly steak meat general begin disgust colleague assure fulci need rest help soon grotesque idea movie begin overwhelm daily thought attempt find cure dangerously maddening mental state lucio start going local psychiatrist unfortunately wrong good fulci thrown even bigger mess psychiatrist turn psychopath mimic murder fulci film real life br br film retains trademark italian splatter cinema good bad comment acting technical aspect budget constrains quite irrelevant quality film visual experience doubt fulci throw incredible amount violence easily surpassing pretty much everything made amputated chainsaw limb cannibalism child murder decapitation many grotesque act witnessed cat brain obviously recycled director less profile movie stand context actually feel quite home noted movie exists much better satire genre rather serious piece way violence presented help establish idea sequence shortly climax rejected reality film revealed actually scene inside movie fulci character directing sort film film presentation lessens somewhat impact gore way make easy watch film oh far beyond level gore found mainstream horror gorehounds doubt satisfied fact br br lucio fulci polarized figure people either hate work love cat brain convince fulci detractor opposite nevertheless interesting part filmography one fan really check,1
excited concept favorite comic book hero television sorely disappointed end result br br amazing thing wall crawling despite visibility cable think nick hammond peter parker visibly different build guy stunt spider suit could tell two different actor br br granted also spot modern spider man movie looking tobey macguire looking cgi trained eye experience working cgi still version could better despite lack special fx br br web hokey looked like rope seemed wrap around thing rather stick giving spider mobile ride around hello web slinger people br br sorry mean get worked beloved wall crawler deserved better,0
jon cryer reprises role neurotic guy two half men perfected series longs good relationship girl like coworker developed tet tet partner girlfriend best friend pretty funny realize attracted start dating one funniest line tv ever think final episode partner discussing want propose girl br br partner prepares moment suggesting worst happen say br br armed newfound optimism proposes date dinner reply br br god br br laughed hard cried,1
worst direction seen close powerful shot every scene consists nothing close ups loses impact br br tony scott beautiful scenery work backdrop mexico cantinas beautiful estate anthony quinn life dusty town costner roll journey revenge unfortunately catch quick glimpse place camera cut picture big giant head even transition scene costner driving alone across mexico quickly cut close br br score dramatic intrusive dictating every emotion feel story handled much better among thing many people pop nowhere help costner along bad writing br br typical thriller storyline many others taken premise done outstanding thing costner way somewhat similar storyline much better movie br br ending completely anticlimactic suffered melodramatic scoring film movie never going great saw mexico less giant head film might watchable,0
